gsd,title,datetime,eo:bands,platform,utc_hour,local_hour,instruments,associations,view:azimuth,constellation,off_nadir_avg,off_nadir_end,off_nadir_max,off_nadir_min,rda_available,utc_month_day,eo:cloud_cover,scan_direction,view:off_nadir,local_month_day,off_nadir_start,timezone_offset,utc_time_of_day,collect_time_end,view:sun_azimuth,local_time_of_day,raw_archive_state,collect_time_start,pan_resolution_avg,pan_resolution_end,pan_resolution_max,pan_resolution_min,view:sun_elevation,multi_resolution_avg,multi_resolution_end,multi_resolution_max,multi_resolution_min,pan_resolution_start,acquisition_rev_number,multi_resolution_start,view:sun_elevation_max,view:sun_elevation_min,geolocation_uncertainty,stereo_pair_identifiers,area:avg_off_nadir_angle,area:cloud_cover_percentage,local_time_of_day_with_timezone,spacecraft_to_target_azimuth_avg,spacecraft_to_target_azimuth_end,spacecraft_to_target_azimuth_max,spacecraft_to_target_azimuth_min,target_to_spacecraft_azimuth_avg,target_to_spacecraft_azimuth_end,target_to_spacecraft_azimuth_max,target_to_spacecraft_azimuth_min,spacecraft_to_target_azimuth_start,target_to_spacecraft_azimuth_start,target_to_spacecraft_elevation_avg,target_to_spacecraft_elevation_end,target_to_spacecraft_elevation_max,target_to_spacecraft_elevation_min,target_to_spacecraft_elevation_start,img_geom,project_id,poly_id
0.50767477,Maxar WV02 Image 10300100C00E8900,2021-06-12T07:54:16.931772Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 950}, {'name': 'nir1', 'center_wavelength': 895}, {'name': 'red_edge', 'center_wavelength': 725}, {'name': 'red', 'center_wavelength': 660}, {'name': 'yellow', 'center_wavelength': 605}, {'name': 'green', 'center_wavelength': 545}, {'name': 'blue', 'center_wavelength': 480}, {'name': 'coastal', 'center_wavelength': 425}]",worldview-02,7,10,['VNIR'],[],151.0344575,maxar,17.83768775,18.075148,18.075148,17.533436,False,06-12,78.51394728351512,reverse,17.83768775,06-12,17.533436,3,07:54:16,2021-06-12T07:54:19.030118Z,36.71087175,10:54:16,offline,2021-06-12T07:54:16.931772Z,0.50767477,0.5089193,0.5089193,0.5060944,54.3808065,2.023417625,2.0282938,2.0282938,2.01739,0.5060944,61271,2.01739,54.464943,54.31522,2.5817916,[],18.075148,1.2882619307655383,10:54:16+0300,151.0344575,151.14438,151.14438,150.89279,331.0344581604004,331.1443786621094,331.1443786621094,330.8927917480469,150.89279,330.8927917480469,69.92177529551033,69.65203294195645,70.26732154544783,69.65203294195645,70.26732154544783,"{'type': 'Polygon', 'coordinates': [[[39.069265, -5.036226], [39.069183, -5.082472], [39.069192, -5.128971], [39.069195, -5.153669], [39.22852, -5.162369], [39.228434, -5.13774], [39.22827, -5.091219], [39.228142, -5.044835], [39.228035, -4.99854], [39.069225, -4.989787], [39.069265, -5.036226]]]}",3a860077-df4c-4e95-8fec-41520c551243,0b9ef620-327a-4be2-8b0c-50ec0fa06788
0.5532295325,Maxar WV02 Image 10300100BFB0EA00,2021-06-07T07:38:33.675484Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 950}, {'name': 'nir1', 'center_wavelength': 895}, {'name': 'red_edge', 'center_wavelength': 725}, {'name': 'red', 'center_wavelength': 660}, {'name': 'yellow', 'center_wavelength': 605}, {'name': 'green', 'center_wavelength': 545}, {'name': 'blue', 'center_wavelength': 480}, {'name': 'coastal', 'center_wavelength': 425}]",worldview-02,7,10,['VNIR'],[],241.392845,maxar,24.7074565,24.754854,24.754854,24.660635,False,06-07,98.96758586371644,reverse,24.7074565,06-07,24.660635,3,07:38:33,2021-06-07T07:38:36.289028Z,41.38503275,10:38:33,offline,2021-06-07T07:38:33.675484Z,0.5532295325,0.5536726,0.5536726,0.55278957,52.2930205,2.206393175,2.2075047,2.2075047,2.2045853,0.55278957,61199,2.2045853,52.38528,52.205387,6.915603,[],24.709757,100.0,10:38:33+0300,241.392845,240.5346,242.29903,240.5346,61.392845153808594,60.53460693359375,62.29902648925781,60.53460693359375,242.29903,62.29902648925781,62.06649288237286,62.01187064283582,62.12044796517024,62.01187064283582,62.12044796517024,"{'type': 'Polygon', 'coordinates': [[[38.978164, -5.045534], [38.978085, -5.09353], [38.978269, -5.141457], [38.978141, -5.189568], [38.978102, -5.216404], [39.159966, -5.198769], [39.16001, -5.17182], [39.160082, -5.123903], [39.16013, -5.076017], [39.160172, -5.028205], [39.160204, -4.980431], [38.978335, -4.997522], [38.978164, -5.045534]]]}",3a860077-df4c-4e95-8fec-41520c551243,0b9ef620-327a-4be2-8b0c-50ec0fa06788
0.5548747325,Maxar WV02 Image 10300100B3A8FB00,2021-01-17T07:35:47.871523Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 950}, {'name': 'nir1', 'center_wavelength': 895}, {'name': 'red_edge', 'center_wavelength': 725}, {'name': 'red', 'center_wavelength': 660}, {'name': 'yellow', 'center_wavelength': 605}, {'name': 'green', 'center_wavelength': 545}, {'name': 'blue', 'center_wavelength': 480}, {'name': 'coastal', 'center_wavelength': 425}]",worldview-02,7,10,['VNIR'],[],250.7895925,maxar,25.19547675,25.187492,25.206896,25.187492,False,01-17,31.33664296581865,forward,25.19547675,01-17,25.206896,3,07:35:47,2021-01-17T07:35:50.469067Z,121.26231,10:35:47,offline,2021-01-17T07:35:47.871523Z,0.5548747325,0.5549832,0.5549832,0.55477417,57.37760575,2.225063325,2.2250168,2.2252169,2.2250044,0.55494756,59173,2.2252169,57.44367,57.307663,2.2300634,[],25.193235,100.0,10:35:47+0300,250.7895925,249.96463,251.6591,249.96463,70.78959274291992,69.96463012695312,71.65910339355469,69.96463012695312,251.6591,71.65910339355469,61.50373924604229,61.51295267041881,61.51295267041881,61.490562984750106,61.490562984750106,"{'type': 'Polygon', 'coordinates': [[[38.97374, -5.044005], [38.97369, -5.091535], [38.973879, -5.139002], [38.973742, -5.186607], [38.973687, -5.211656], [39.159534, -5.198293], [39.159595, -5.173111], [39.159709, -5.125691], [39.159787, -5.078312], [39.159844, -5.030958], [39.159895, -4.983616], [38.973875, -4.996458], [38.97374, -5.044005]]]}",3a860077-df4c-4e95-8fec-41520c551243,0b9ef620-327a-4be2-8b0c-50ec0fa06788
0.3415014207142857,Maxar WV03 Image 10400100988B2F00,2024-07-27T07:41:56.710736Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 948}, {'name': 'nir1', 'center_wavelength': 832}, {'name': 'red_edge', 'center_wavelength': 723.5}, {'name': 'red', 'center_wavelength': 661}, {'name': 'yellow', 'center_wavelength': 531}, {'name': 'green', 'center_wavelength': 546.5}, {'name': 'blue', 'center_wavelength': 481}, {'name': 'coastal', 'center_wavelength': 425.5}]",worldview-03,7,10,['VNIR'],[],229.78392,maxar,19.31538892857143,18.211319,20.566755,18.211319,False,07-27,61.366533226004535,forward,19.31538892857143,07-27,20.566755,3,07:41:56,2024-07-27T07:42:22.523406Z,47.36923814285714,10:41:56,online,2024-07-27T07:41:56.710736Z,0.3415014207142857,0.33765996,0.3462021,0.3376158,54.27347264285714,1.3834345785714286,1.3788512,1.3908964,1.3788512,0.3462021,53957,1.3908964,54.79569,53.811886,2.050832623387436,[],18.720325,0.0,10:41:56+0300,229.78392,226.93634,232.85883,226.93634,49.831039720962096,46.9796018295788,52.90733542780608,46.9796018295788,232.85883,52.90733542780608,68.71045964692765,69.93095288569617,69.93095288569617,67.32581611688644,67.32581611688644,"{'type': 'Polygon', 'coordinates': [[[39.127749, -3.959454], [38.994264, -3.969535], [38.99429, -3.990418], [38.994351, -4.021236], [38.994346, -4.037295], [38.994354, -4.043315], [38.994342, -4.04971], [38.994341, -4.052068], [38.994308, -4.082886], [38.994338, -4.113652], [38.994329, -4.124928], [38.994332, -4.135704], [38.994314, -4.143515], [38.994313, -4.144456], [38.994288, -4.175261], [38.994332, -4.20601], [38.994314, -4.222335], [38.994319, -4.228056], [38.994322, -4.251912], [38.994347, -4.267517], [38.994355, -4.298254], [38.994391, -4.311474], [38.994421, -4.320218], [38.994419, -4.321857], [38.994438, -4.328928], [38.994395, -4.359692], [38.994389, -4.371009], [38.994394, -4.381696], [38.99438, -4.412418], [38.994415, -4.443084], [38.994395, -4.456152], [38.994389, -4.482503], [38.99434, -4.513219], [38.99433, -4.543904], [38.994333, -4.567216], [38.994421, -4.596473], [38.994423, -4.598474], [38.994448, -4.605156], [38.994486, -4.635772], [38.99454, -4.666356], [38.994526, -4.696992], [38.994529, -4.727607], [38.994574, -4.758187], [38.994592, -4.775803], [38.994599, -4.780082], [38.994652, -4.810635], [38.994652, -4.811173], [38.994669, -4.819302], [38.994673, -4.84989], [38.994686, -4.880465], [38.994732, -4.911007], [38.994776, -4.941535], [38.994809, -4.972046], [38.99486, -5.002539], [38.994818, -5.033111], [38.99485, -5.063614], [38.994875, -5.094113], [38.994931, -5.111596], [38.994948, -5.115892], [38.99495, -5.117779], [38.994972, -5.124527], [38.994982, -5.142039], [38.994988, -5.146343], [38.994999, -5.163607], [38.995021, -5.185446], [38.995036, -5.215923], [38.99498, -5.240098], [38.995027, -5.262307], [38.995083, -5.276837], [38.995136, -5.307237], [38.995195, -5.337628], [38.995226, -5.368037], [38.995233, -5.398465], [38.995129, -5.428974], [38.995187, -5.459328], [38.995197, -5.489723], [38.995242, -5.520077], [38.995255, -5.528577], [39.12496, -5.520533], [39.124967, -5.51197], [39.124992, -5.481576], [39.125028, -5.451164], [39.12507, -5.420744], [39.125104, -5.390317], [39.125131, -5.359882], [39.125169, -5.329435], [39.125209, -5.298981], [39.12525, -5.268522], [39.125281, -5.238047], [39.125309, -5.20756], [39.125341, -5.177066], [39.12538, -5.146577], [39.125432, -5.116073], [39.125486, -5.085553], [39.125508, -5.055038], [39.125548, -5.024496], [39.125591, -4.993947], [39.125649, -4.963386], [39.125654, -4.932868], [39.125734, -4.902256], [39.125791, -4.87165], [39.125902, -4.840992], [39.126162, -4.810198], [39.126143, -4.779652], [39.126053, -4.749157], [39.126139, -4.718492], [39.126186, -4.687861], [39.126178, -4.65727], [39.126287, -4.626576], [39.126218, -4.596015], [39.126267, -4.565328], [39.126352, -4.53461], [39.12636, -4.503953], [39.126457, -4.47322], [39.126578, -4.442458], [39.126657, -4.411732], [39.126747, -4.380978], [39.126802, -4.350234], [39.126837, -4.319502], [39.126822, -4.288804], [39.126895, -4.258028], [39.127025, -4.227201], [39.127136, -4.196369], [39.127299, -4.165483], [39.12743, -4.134619], [39.127504, -4.103803], [39.127578, -4.072984], [39.127647, -4.042165], [39.12779, -4.011253], [39.127703, -3.980487], [39.127749, -3.959454]]]}",3a860077-df4c-4e95-8fec-41520c551243,e7e42658-360a-4452-8be4-60ea8d1ef0e7
0.5268530007142858,Maxar WV02 Image 10300100F27EE700,2023-12-05T07:39:49.467465Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 950}, {'name': 'nir1', 'center_wavelength': 895}, {'name': 'red_edge', 'center_wavelength': 725}, {'name': 'red', 'center_wavelength': 660}, {'name': 'yellow', 'center_wavelength': 605}, {'name': 'green', 'center_wavelength': 545}, {'name': 'blue', 'center_wavelength': 480}, {'name': 'coastal', 'center_wavelength': 425}]",worldview-02,7,10,['VNIR'],[],309.2383135714286,maxar,21.401939714285717,19.6729,23.410065,19.6729,False,12-05,38.634717650905,forward,21.401939714285717,12-05,23.410065,3,07:39:49,2023-12-05T07:40:06.187389Z,129.8184457142857,10:39:49,online,2023-12-05T07:39:49.467465Z,0.5268530007142858,0.5156689,0.5408895,0.5156689,61.2247775,2.153297028571429,2.1399004,2.1669462,2.1399004,0.5408895,74288,2.1669462,61.713223,60.65849,2.2978985052791425,['01be00d0-137e-4fe0-b5fd-1f3d2f91c90b-inv'],20.341005,0.0,10:39:49+0300,309.2383135714286,306.2038,312.4842,306.2038,129.3942059023661,126.35457927035768,132.6418732380344,126.35457927035768,312.4842,132.6418732380344,65.8783726902068,67.85450376155572,67.85450376155572,63.57784460911272,63.57784460911272,"{'type': 'Polygon', 'coordinates': [[[38.968749, -3.969395], [38.968751, -3.976135], [38.968814, -4.002182], [38.968835, -4.02374], [38.968863, -4.036806], [38.968859, -4.047934], [38.968862, -4.050459], [38.968928, -4.098656], [38.968939, -4.103147], [38.968949, -4.105462], [38.969028, -4.133217], [38.969025, -4.13672], [38.969051, -4.146846], [38.969067, -4.194871], [38.969084, -4.2428], [38.969151, -4.290696], [38.969179, -4.308991], [38.969219, -4.325011], [38.96922, -4.33669], [38.969223, -4.338534], [38.969236, -4.386217], [38.969266, -4.433845], [38.969297, -4.481392], [38.969269, -4.528818], [38.969277, -4.575099], [38.9693, -4.582043], [38.969319, -4.58667], [38.969431, -4.610221], [38.969455, -4.620932], [38.969466, -4.623639], [38.96948, -4.631846], [38.969538, -4.657557], [38.969588, -4.704783], [38.969651, -4.751933], [38.969756, -4.799055], [38.969754, -4.805313], [38.969773, -4.812381], [38.969789, -4.85932], [38.969888, -4.906269], [38.96996, -4.953129], [38.970022, -4.999907], [38.970026, -5.041211], [38.970116, -5.061682], [38.970071, -5.088597], [38.970226, -5.126676], [38.97023, -5.129184], [38.970282, -5.139895], [38.970295, -5.173205], [38.970322, -5.21964], [38.970405, -5.266059], [38.970459, -5.279222], [38.970532, -5.325559], [38.970613, -5.358744], [38.970645, -5.371851], [38.970628, -5.377775], [38.970637, -5.389675], [38.970547, -5.405549], [38.970531, -5.410931], [38.970699, -5.451094], [38.970665, -5.472299], [38.970667, -5.510171], [38.970671, -5.514519], [39.137319, -5.526579], [39.137328, -5.522186], [39.137418, -5.476265], [39.137515, -5.430287], [39.137603, -5.384251], [39.137679, -5.338152], [39.137778, -5.291997], [39.137867, -5.245778], [39.137963, -5.199504], [39.138047, -5.153163], [39.138146, -5.106755], [39.138233, -5.06027], [39.138318, -5.013739], [39.138427, -4.967146], [39.138511, -4.920457], [39.138658, -4.873754], [39.138854, -4.827039], [39.139075, -4.780252], [39.139143, -4.733276], [39.139264, -4.686258], [39.139357, -4.639149], [39.13936, -4.591922], [39.139498, -4.544696], [39.139595, -4.497372], [39.139879, -4.450145], [39.139989, -4.402679], [39.140128, -4.355171], [39.140239, -4.30753], [39.140428, -4.259901], [39.140549, -4.212132], [39.140953, -4.164531], [39.141114, -4.116633], [39.141223, -4.06863], [39.141452, -4.020647], [39.141454, -3.987852], [38.968749, -3.969395]]]}",3a860077-df4c-4e95-8fec-41520c551243,e7e42658-360a-4452-8be4-60ea8d1ef0e7
0.5645091692857143,Maxar WV02 Image 10300100F00AC700,2023-12-05T07:38:48.766730Z,"[{'name': 'nir2', 'center_wavelength': 950}, {'name': 'nir1', 'center_wavelength': 895}, {'name': 'red_edge', 'center_wavelength': 725}, {'name': 'red', 'center_wavelength': 660}, {'name': 'yellow', 'center_wavelength': 605}, {'name': 'green', 'center_wavelength': 545}, {'name': 'blue', 'center_wavelength': 480}, {'name': 'coastal', 'center_wavelength': 425}, {'name': 'pan', 'center_wavelength': 625}]",worldview-02,7,10,['VNIR'],[],237.39047,maxar,26.250602285714287,26.769117,26.769117,25.824448,False,12-05,39.6230821587992,forward,26.250602285714287,12-05,25.824448,3,07:38:48,2023-12-05T07:39:04.855458Z,129.57351142857144,10:38:48,online,2023-12-05T07:38:48.766730Z,0.5645091692857143,0.5697511,0.5697511,0.56011343,61.01635914285714,2.2591893785714285,2.2803645,2.2803645,2.2413945,0.56011343,74288,2.2413945,61.51675,60.465405,4.509181,['01be00d0-137e-4fe0-b5fd-1f3d2f91c90b-inv'],26.500637,0.0,10:38:48+0300,237.39047,232.39156,242.90645,232.39156,57.39046805245536,52.39155578613281,62.90644836425781,52.39155578613281,242.90645,62.90644836425781,60.28428867563967,59.6838859534867,60.77734191027402,59.6838859534867,60.77734191027402,"{'type': 'Polygon', 'coordinates': [[[38.962181, -3.984941], [38.962186, -4.033413], [38.962042, -4.082012], [38.962146, -4.130495], [38.961976, -4.179179], [38.96195, -4.227812], [38.961872, -4.276509], [38.961905, -4.325213], [38.961793, -4.374004], [38.961701, -4.422872], [38.961674, -4.471744], [38.961388, -4.52077], [38.961224, -4.569798], [38.961432, -4.618642], [38.961349, -4.667713], [38.961257, -4.716858], [38.961179, -4.766018], [38.961219, -4.815174], [38.961142, -4.864456], [38.961083, -4.913795], [38.961112, -4.963132], [38.961038, -5.01258], [38.961035, -5.062043], [38.960937, -5.111626], [38.960929, -5.161184], [38.960738, -5.210949], [38.960873, -5.260558], [38.960878, -5.310297], [38.960849, -5.360124], [38.96054, -5.410237], [38.960808, -5.459992], [38.960535, -5.510202], [38.960503, -5.535688], [39.146125, -5.510657], [39.146119, -5.485076], [39.146106, -5.435259], [39.146094, -5.385503], [39.146079, -5.335808], [39.146088, -5.286181], [39.14609, -5.236624], [39.14608, -5.187117], [39.146082, -5.137672], [39.146097, -5.088299], [39.146103, -5.03897], [39.146096, -4.989706], [39.146095, -4.9405], [39.146104, -4.891334], [39.146185, -4.842173], [39.14651, -4.792923], [39.146347, -4.744047], [39.146378, -4.695115], [39.146453, -4.646179], [39.146348, -4.597425], [39.146375, -4.548643], [39.146439, -4.499874], [39.146741, -4.451033], [39.146662, -4.40243], [39.146758, -4.353761], [39.146847, -4.305185], [39.146961, -4.256604], [39.146955, -4.20816], [39.14737, -4.159518], [39.147412, -4.111111], [39.147444, -4.062768], [39.147639, -4.014351], [39.147529, -3.966147], [38.962181, -3.984941]]]}",3a860077-df4c-4e95-8fec-41520c551243,e7e42658-360a-4452-8be4-60ea8d1ef0e7
0.5593534175,Maxar WV02 Image 10300100E939F600,2023-07-08T07:40:40.636307Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 950}, {'name': 'nir1', 'center_wavelength': 895}, {'name': 'red_edge', 'center_wavelength': 725}, {'name': 'red', 'center_wavelength': 660}, {'name': 'yellow', 'center_wavelength': 605}, {'name': 'green', 'center_wavelength': 545}, {'name': 'blue', 'center_wavelength': 480}, {'name': 'coastal', 'center_wavelength': 425}]",worldview-02,7,10,['VNIR'],[],317.53517625,maxar,25.552617875,28.231808,28.231808,22.739481,False,07-08,96.77146553949282,forward,25.552617875,07-08,22.739481,3,07:40:40,2023-07-08T07:40:48.542645Z,42.593853125,10:40:40,online,2023-07-08T07:40:40.636307Z,0.5593534175,0.5846496,0.5846496,0.53564125,51.7489675,2.1489561,2.1663258,2.1663258,2.1336398,0.53564125,72133,2.1336398,52.0364,51.432194,6.332554563443376,[],25.748295,100.0,10:40:40+0300,317.53517625,324.54492,324.54492,308.46997,137.74805504661225,144.76218145431403,144.76218145431403,128.67506642313444,308.46997,128.67506642313444,61.11092176462695,58.01006986964404,64.35141257760182,58.01006986964404,64.35141257760182,"{'type': 'Polygon', 'coordinates': [[[39.200569, -4.907057], [39.019644, -4.877925], [39.019712, -4.902985], [39.019933, -4.956331], [39.020268, -5.009286], [39.020367, -5.061495], [39.020703, -5.11359], [39.020936, -5.165144], [39.021095, -5.21624], [39.021362, -5.26697], [39.021658, -5.317308], [39.021784, -5.367208], [39.021888, -5.416757], [39.022075, -5.466065], [39.022203, -5.515047], [39.022363, -5.563712], [39.0225, -5.612109], [39.022579, -5.644793], [39.195856, -5.662186], [39.196024, -5.63008], [39.196275, -5.582419], [39.196522, -5.534498], [39.196822, -5.486268], [39.197086, -5.437718], [39.197363, -5.388846], [39.197648, -5.339632], [39.197851, -5.290048], [39.198041, -5.254338], [39.198117, -5.240103], [39.198474, -5.189753], [39.198819, -5.138999], [39.199182, -5.087835], [39.199534, -5.036235], [39.199911, -4.984199], [39.200367, -4.931713], [39.200569, -4.907057]]]}",3a860077-df4c-4e95-8fec-41520c551243,e7e42658-360a-4452-8be4-60ea8d1ef0e7
0.3503695075,Maxar WV03 Image 104001008228FA00,2023-02-04T07:52:14.040225Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 948}, {'name': 'nir1', 'center_wavelength': 832}, {'name': 'red_edge', 'center_wavelength': 723.5}, {'name': 'red', 'center_wavelength': 661}, {'name': 'yellow', 'center_wavelength': 531}, {'name': 'green', 'center_wavelength': 546.5}, {'name': 'blue', 'center_wavelength': 481}, {'name': 'coastal', 'center_wavelength': 425.5}]",worldview-03,7,10,['VNIR'],[],178.0793775,maxar,21.67854075,21.742342,21.742342,21.60421,False,02-04,62.74481944565883,forward,21.67854075,02-04,21.60421,3,07:52:14,2023-02-04T07:52:17.400965Z,115.49901875,10:52:14,offline,2023-02-04T07:52:14.040225Z,0.3503695075,0.35161725,0.35161725,0.34962416,61.87955375,1.39648245,1.3967345,1.3967345,1.3961818,0.34962416,45957,1.3961818,61.928543,61.82088,2.231249548650703,[],21.776531,15.439898617703369,10:52:14+0300,178.0793775,177.58873,178.66782,177.58873,358.0758728824728,357.5844319442184,358.6652408215238,357.5844319442184,178.66782,358.6652408215238,66.07205445031946,66.00013700421334,66.15583516335134,66.00013700421334,66.15583516335134,"{'type': 'Polygon', 'coordinates': [[[39.157839, -4.998361], [39.029886, -4.997386], [39.029874, -5.019817], [39.029858, -5.05283], [39.029834, -5.085794], [39.029799, -5.11873], [39.029789, -5.151803], [39.029791, -5.184838], [39.029791, -5.197326], [39.157934, -5.198618], [39.157922, -5.18612], [39.157887, -5.152994], [39.157866, -5.119884], [39.157869, -5.086816], [39.157862, -5.053772], [39.157848, -5.020749], [39.157839, -4.998361]]]}",3a860077-df4c-4e95-8fec-41520c551243,e7e42658-360a-4452-8be4-60ea8d1ef0e7
0.5459007875,Maxar WV02 Image 10300100E0442B00,2023-01-30T08:01:57.533821Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 950}, {'name': 'nir1', 'center_wavelength': 895}, {'name': 'red_edge', 'center_wavelength': 725}, {'name': 'red', 'center_wavelength': 660}, {'name': 'yellow', 'center_wavelength': 605}, {'name': 'green', 'center_wavelength': 545}, {'name': 'blue', 'center_wavelength': 480}, {'name': 'coastal', 'center_wavelength': 425}]",worldview-02,8,11,['VNIR'],[],142.7712675,maxar,23.83315025,24.152868,24.152868,23.488955,False,01-30,79.82320431069199,forward,23.83315025,01-30,23.488955,3,08:01:57,2023-01-30T08:02:00.072165Z,120.4844325,11:01:57,offline,2023-01-30T08:01:57.533821Z,0.5459007875,0.5485227,0.5485227,0.5431097,63.578663,2.165683975,2.1681974,2.1681974,2.163462,0.5431097,69849,2.163462,63.644375,63.507717,4.667045680964818,[],23.949915,91.9896339500784,11:01:57+0300,142.7712675,143.08525,143.08525,142.43094,322.68310085852005,322.9928980800473,322.9928980800473,322.3472440302361,142.43094,322.3472440302361,63.038532550026304,62.669783526088615,63.43529375524746,62.669783526088615,63.43529375524746,"{'type': 'Polygon', 'coordinates': [[[39.158492, -4.996491], [38.987249, -4.977043], [38.987183, -5.000852], [38.987176, -5.046248], [38.987075, -5.095875], [38.986998, -5.113629], [38.986868, -5.159561], [38.986786, -5.196075], [39.159148, -5.216489], [39.159044, -5.179825], [39.158889, -5.129814], [39.158734, -5.079919], [39.158588, -5.030138], [39.158492, -4.996491]]]}",3a860077-df4c-4e95-8fec-41520c551243,e7e42658-360a-4452-8be4-60ea8d1ef0e7
0.3939619325,Maxar WV03 Image 104001007F6A9E00,2022-11-13T07:44:45.073099Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 948}, {'name': 'nir1', 'center_wavelength': 832}, {'name': 'red_edge', 'center_wavelength': 723.5}, {'name': 'red', 'center_wavelength': 661}, {'name': 'yellow', 'center_wavelength': 531}, {'name': 'green', 'center_wavelength': 546.5}, {'name': 'blue', 'center_wavelength': 481}, {'name': 'coastal', 'center_wavelength': 425.5}]",worldview-03,7,10,['VNIR'],[],218.9631575,maxar,29.139943,29.133379,29.14874,29.133379,False,11-13,10.22099493411357,forward,29.139943,11-13,29.14874,3,07:44:45,2022-11-13T07:44:48.583438Z,124.1435255,10:44:45,offline,2022-11-13T07:44:45.073099Z,0.3939619325,0.3938349,0.39409176,0.3938349,65.93256875,1.5835886,1.5835174,1.5836672,1.5835174,0.39409176,44725,1.5836672,66.00537,65.85348,3.281745068887433,[],29.19485,0.0,10:44:45+0300,218.9631575,218.46999,219.49731,218.46999,39.06385651860615,38.57262910653852,39.59587390984518,38.57262910653852,219.49731,39.59587390984518,57.69033175809795,57.69674242755958,57.69674242755958,57.681444977546064,57.681444977546064,"{'type': 'Polygon', 'coordinates': [[[39.010529, -5.011125], [39.01051, -5.017422], [39.010513, -5.021295], [39.010439, -5.05532], [39.010458, -5.064187], [39.010552, -5.092736], [39.010614, -5.118249], [39.01064, -5.128372], [39.010681, -5.164064], [39.010667, -5.199826], [39.010647, -5.205304], [39.010623, -5.223987], [39.158523, -5.199298], [39.158553, -5.175084], [39.158591, -5.13934], [39.158639, -5.103588], [39.158655, -5.067877], [39.158662, -5.032175], [39.158659, -4.996486], [39.158659, -4.972234], [39.010536, -4.997072], [39.010529, -5.011125]]]}",3a860077-df4c-4e95-8fec-41520c551243,e7e42658-360a-4452-8be4-60ea8d1ef0e7
0.5200532775,Maxar WV02 Image 10300100DD84EE00,2022-11-07T07:58:22.739347Z,"[{'name': 'pan', 'center_wavelength': 625}, {'name': 'nir2', 'center_wavelength': 950}, {'name': 'nir1', 'center_wavelength': 895}, {'name': 'red_edge', 'center_wavelength': 725}, {'name': 'red', 'center_wavelength': 660}, {'name': 'yellow', 'center_wavelength': 605}, {'name': 'green', 'center_wavelength': 545}, {'name': 'blue', 'center_wavelength': 480}, {'name': 'coastal', 'center_wavelength': 425}]",worldview-02,7,10,['VNIR'],[],38.52365425,maxar,20.33141375,20.230211,20.477505,20.230211,False,11-07,87.71634759634789,forward,20.33141375,11-07,20.477505,3,07:58:22,2022-11-07T07:58:24.537693Z,124.77989625,10:58:22,offline,2022-11-07T07:58:22.739347Z,0.5200532775,0.51941806,0.5210535,0.51941806,69.689065,2.073763825,2.073936,2.0753412,2.0715601,0.5210535,68642,2.0715601,69.73125,69.62863,4.66589807110232,[],20.265667,0.0,10:58:22+0300,38.52365425,39.044106,39.044106,37.78254,218.3996301129278,218.91894521061943,218.91894521061943,217.66014181343567,37.78254,217.66014181343567,67.10668009597129,67.22227215688666,67.22227215688666,66.93979191006044,66.93979191006044,"{'type': 'Polygon', 'coordinates': [[[38.957817, -5.130696], [38.957805, -5.147862], [38.957887, -5.188337], [38.957912, -5.200221], [39.122457, -5.186729], [39.122457, -5.174856], [39.122476, -5.127552], [39.122479, -5.080233], [39.122508, -5.048074], [38.957828, -5.061787], [38.957906, -5.093798], [38.957817, -5.130696]]]}",3a860077-df4c-4e95-8fec-41520c551243,e7e42658-360a-4452-8be4-60ea8d1ef0e7
